Temperature,Humidity,Pressure,WindSpeed,CloudCover,RainToday,RainTomorrow
38,56,1012,24,50,0,0
24,25,1019,32,5,0,0
21,40,1009,23,17,0,0
27,73,1000,44,9,0,1
24,66,1007,36,27,0,1
26,29,1019,17,28,0,0
40,81,1012,27,4,0,0
36,52,998,21,49,0,1
18,32,1022,42,26,0,0
39,57,1000,34,45,0,1
22,39,1024,4,27,0,0
21,27,1014,32,13,1,0
22,73,1013,27,55,1,1
35,69,998,32,81,0,1
19,66,1007,7,83,0,1
21,55,1020,20,70,0,0
34,43,1019,30,24,0,0
22,99,998,32,35,0,1
24,68,1021,27,18,0,0
26,62,1004,2,34,0,0
31,94,1005,40,88,1,1
22,50,1012,33,46,0,0
35,98,1020,29,94,0,1
25,82,1002,11,44,0,1
35,72,1022,29,19,0,0
23,65,1010,33,5,0,0
20,96,995,20,9,0,1
24,85,1008,3,21,0,0
37,50,1021,5,38,1,0
40,49,1014,10,52,0,0
31,51,998,15,22,0,0
38,27,1000,30,3,1,1
25,72,1014,17,46,0,0
19,53,1006,5,42,0,0
34,84,1013,10,4,0,0
33,83,1018,2,83,1,1
27,71,1017,29,34,0,0
30,39,1015,43,34,0,0
36,34,1018,17,19,0,0
30,32,1020,14,87,0,0
34,71,1022,42,51,0,0
29,78,998,14,98,0,1
31,96,1017,12,7,1,0
29,35,1011,28,76,0,0
26,68,1020,25,29,1,0
22,88,1014,7,70,0,1
41,61,1018,42,59,0,0
36,93,1007,13,36,0,1
20,99,1004,31,72,1,1
23,70,1004,35,25,0,1
41,31,1014,37,39,1,1
37,99,1020,36,68,0,1
18,33,1016,6,83,1,1
19,54,1004,38,31,0,1
29,91,1001,44,25,0,1
27,81,1006,34,26,0,1
27,62,1010,43,26,0,0
39,82,1005,42,8,0,1
31,78,1023,31,58,0,0
33,69,1002,27,94,0,1
27,71,1011,7,59,1,1
22,46,1007,17,89,0,1
27,37,1017,33,22,1,0
33,52,995,41,25,0,1
34,66,1023,3,33,0,0
23,36,1014,22,90,0,0
22,73,1020,6,60,1,1
31,96,1005,29,28,0,1
19,88,1016,3,42,0,0
30,77,1022,20,27,1,0
19,53,1014,15,27,0,0
29,67,1011,16,47,1,1
34,60,1008,37,90,0,1
39,30,1024,28,21,0,0
24,74,1006,17,68,1,1
20,33,1023,28,56,0,0
27,77,1000,26,3,0,1
26,68,1017,11,69,0,0
22,84,1021,5,2,0,0
22,42,997,6,40,0,0
32,96,1006,31,85,0,1
25,88,1009,30,94,0,1
34,44,1020,29,58,0,0
35,53,997,36,14,0,1
38,85,997,36,49,0,1
20,78,1005,3,32,1,1
36,42,1012,22,21,1,0
35,30,995,10,51,0,1
22,46,1011,9,81,1,1
31,92,1002,28,23,0,1
28,37,1002,5,89,1,1
40,87,1004,39,10,0,1
29,62,1000,26,61,0,1
24,78,1021,40,84,0,1
41,87,1021,43,25,0,0
25,77,999,5,4,0,0
23,32,995,32,32,0,1
22,60,1010,21,23,0,0
24,97,1022,40,30,0,0
21,90,1004,38,56,0,1
28,44,996,25,79,0,1
35,62,1009,30,29,1,1
29,67,1016,42,26,0,0
23,55,1006,24,28,1,1
24,44,1010,8,3,0,0
19,42,995,2,24,0,0
28,76,1024,9,59,0,0
24,66,1012,8,3,0,0
27,54,1012,36,44,0,0
31,78,1008,34,4,0,0
36,47,1001,29,20,0,0
27,96,1003,12,21,1,1
35,64,996,20,15,1,1
23,31,1017,15,75,1,1
19,45,998,41,62,1,1
24,34,1015,17,62,0,0
40,74,1021,38,7,0,0
24,54,1012,24,37,0,0
41,54,1017,31,71,0,0
24,63,1011,33,68,0,1
37,37,1008,8,87,1,1
26,70,997,30,99,0,1
25,90,998,3,93,0,1
21,97,996,21,96,1,1
33,29,999,10,95,0,1
24,87,1009,41,92,0,1
20,67,1023,26,54,1,1
29,82,1007,40,18,0,1
27,26,995,4,25,0,0
31,48,997,35,87,0,1
41,60,1023,14,7,0,0
33,76,999,18,33,0,1
28,85,1009,42,21,0,1
34,63,1017,14,71,0,0
35,41,1002,4,92,0,1
28,90,996,18,72,1,1
39,94,1005,7,51,0,1
18,75,1005,23,33,0,1
34,73,1020,43,91,0,1
23,92,1008,37,55,0,1
31,39,1017,9,55,0,0
40,69,1008,42,26,0,1
38,90,1006,32,60,0,1
34,54,1018,32,51,0,0
30,82,1017,16,89,0,1
20,40,1003,20,39,0,0
36,27,1020,38,71,0,0
38,51,1006,39,71,0,1
24,65,1020,30,80,1,1
36,51,1024,34,44,1,0
26,34,1023,23,19,0,0
19,64,1017,19,81,1,1
34,47,1009,16,88,1,1
38,71,1012,20,17,1,1
27,54,1023,22,20,1,0
19,69,995,23,55,0,1
36,43,996,30,86,0,1
33,69,1017,29,27,1,1
35,61,1010,30,93,0,1
24,25,1002,40,54,0,1
24,49,1017,24,42,1,1
18,62,1020,25,4,0,0
34,61,1009,3,97,0,1
33,68,1021,5,30,0,0
26,26,1002,15,23,0,0
26,49,1024,8,31,1,0
31,50,1004,8,55,1,1
30,92,1006,26,51,1,1
39,28,1023,25,39,0,0
23,65,1006,10,14,0,0
30,81,1024,36,34,1,1
38,37,1015,25,25,0,0
41,54,1019,27,81,0,0
34,45,1017,29,80,0,0
38,77,996,29,67,1,1
19,49,1018,32,67,1,1
23,63,1012,25,88,1,1
39,34,1012,30,74,1,1
28,93,1000,15,15,1,1
18,93,1002,15,39,0,1
37,91,1004,12,97,1,1
27,30,1002,32,5,0,0
25,91,1024,23,11,0,0
24,88,1017,14,3,0,0
21,31,1007,36,48,0,0
28,48,1016,44,50,0,0
31,46,1009,19,43,0,0
41,98,1003,26,3,1,1
21,66,999,40,6,0,1
37,87,1007,22,4,0,0
33,83,1000,37,37,0,1
33,30,1005,24,14,0,0
24,98,995,25,69,0,1
36,94,1014,26,83,1,1
39,35,1011,21,77,0,0
23,84,998,8,93,1,1
22,92,1009,37,14,1,1
21,26,1009,21,54,0,0
30,84,1019,15,8,1,0
20,29,1006,38,77,0,1
22,78,1009,32,48,0,1
40,40,1011,8,42,0,0
26,95,1008,17,59,0,1
22,75,1001,23,23,0,1
27,46,1017,36,54,1,1
32,95,1013,43,45,0,1
40,44,995,7,14,0,0
26,55,1000,2,18,0,0
36,73,1005,19,87,0,1
26,35,1005,5,81,0,0
26,88,995,26,8,0,1
37,41,997,24,0,0,0
37,88,1014,13,80,0,1
41,54,1017,24,55,1,1
19,57,1019,16,31,1,0
39,55,1009,21,86,0,1
30,40,1009,26,75,0,1
29,78,1020,17,61,0,0
27,90,1021,31,96,1,1
32,50,1023,16,5,1,0
18,59,1022,44,88,1,1
23,65,1006,11,26,0,0
27,95,1000,12,23,0,1
22,27,998,5,0,1,0
30,55,999,6,42,0,1
21,95,1020,30,99,0,1
27,35,1012,34,52,0,0
34,36,995,24,6,0,0
29,77,1002,8,77,0,1
37,98,1015,6,96,0,1
29,35,1015,5,88,0,0
20,59,1001,34,76,0,1
29,75,1018,39,41,0,0
20,52,1003,43,44,1,1
25,50,1005,35,28,0,0
23,72,1010,8,74,0,1
23,61,1003,4,52,0,0
25,64,1011,39,69,0,1
27,85,996,30,69,0,1
26,90,998,42,93,0,1
18,99,1001,19,7,0,1
27,90,1004,16,21,0,1
34,91,998,26,56,0,1
38,79,1018,20,95,1,1
22,79,1009,28,17,1,1
40,84,1019,4,1,0,0
38,37,1002,7,11,0,0
25,97,998,38,35,1,1
29,42,1023,32,39,0,0
24,87,1023,41,28,0,0
18,63,1012,21,91,0,1
38,51,1000,27,86,1,1
28,60,1001,38,61,0,1
27,55,1003,7,12,0,0
28,72,1020,21,28,1,0
23,80,1011,19,99,0,1
35,66,1022,4,81,1,1
28,52,1004,10,83,0,1
38,50,1017,11,43,0,0
39,61,1018,13,99,1,1
20,54,1001,3,17,0,0
31,36,1020,33,92,0,0
27,90,999,15,9,0,1
26,45,999,10,8,0,0
22,86,1010,35,3,0,0
35,68,1008,28,75,0,1
19,28,1005,3,31,0,0
39,43,1020,21,99,0,0
35,38,1014,25,46,0,0
37,70,1001,24,92,1,1
35,55,1009,37,17,1,1
23,69,1022,19,94,0,0
28,40,1024,41,88,1,1
32,82,996,6,93,0,1
30,55,998,40,49,1,1
32,35,1011,11,15,0,0
24,47,1008,2,48,1,1
30,96,1013,25,48,1,1
28,50,1008,43,90,1,1
20,85,1005,10,64,0,1
31,88,998,38,20,1,1
22,91,1016,21,40,0,0
28,25,1017,26,89,1,1
30,71,995,26,55,1,1
32,78,1021,19,80,1,1
35,73,995,8,29,1,1
20,54,1008,36,33,0,0
24,37,998,41,59,0,1
19,37,1020,5,12,0,0
30,57,1017,4,31,0,0
29,80,998,34,31,0,1
26,29,1023,22,2,0,0
20,61,1006,36,32,1,1
33,42,997,30,4,1,1
33,97,1012,44,85,0,1
20,29,1016,2,46,1,0
39,79,1008,3,99,0,1
24,32,998,44,11,1,1
32,43,1015,31,48,0,0
37,84,995,43,6,0,1
33,49,1000,39,44,0,1
34,40,998,31,83,0,1
22,65,1003,41,27,1,1
37,56,1006,17,89,1,1
26,41,1010,24,41,0,0
38,70,1019,6,51,1,0
32,27,1015,20,55,1,0
32,74,995,29,45,1,1
25,25,1001,15,20,0,0
34,31,1009,9,59,0,0
27,65,1013,3,7,1,0
21,74,1012,3,4,0,0
25,81,1005,9,37,1,1
24,91,1012,26,87,0,1
40,54,1008,42,90,0,1
29,34,1003,3,20,1,0
27,49,1002,6,21,0,0
28,68,999,7,96,0,1
31,48,1008,25,75,1,1
23,45,1010,10,45,0,0
26,83,999,43,94,0,1
26,91,1013,20,64,0,1
32,43,1019,40,94,1,1
18,64,1006,29,29,0,1
27,38,999,37,58,0,1
31,87,1011,28,64,1,1
26,40,997,11,15,0,0
36,85,1009,40,71,1,1
19,95,1019,39,61,1,1
24,49,1021,3,25,0,0
23,79,1008,4,45,1,1
28,45,1005,5,68,1,1
31,30,1008,23,15,0,0
35,82,1001,24,50,0,1
38,30,1004,26,2,0,0
38,91,1016,4,80,0,1
19,29,1003,30,34,1,1
20,74,1024,16,28,0,0
22,81,1010,5,57,0,0
22,61,1019,5,23,0,0
19,59,1023,37,7,0,0
39,68,1004,6,46,0,0
20,50,996,16,76,0,1
29,38,1006,16,84,1,1
30,71,1014,19,78,0,1
29,29,1020,18,76,0,0
21,64,997,3,88,0,1
28,35,1004,29,10,0,0
24,53,995,16,6,0,0
20,44,1022,4,28,1,0
27,85,997,27,93,0,1
37,75,1015,43,72,0,1
37,69,1017,37,23,0,0
38,66,998,41,33,0,1
24,49,997,44,81,1,1
37,37,996,41,46,0,1
19,92,1007,31,75,1,1
28,27,1005,10,70,0,0
27,56,995,14,35,0,1
39,35,1019,16,44,0,0
19,58,1000,26,66,1,1
28,53,1015,10,84,1,1
32,56,1016,43,10,0,0
19,65,1016,26,15,1,0
24,94,996,43,36,1,1
24,71,1007,18,2,1,1
29,99,1003,20,30,1,1
30,42,1017,5,21,0,0
31,58,1010,7,75,1,1
27,70,998,35,50,1,1
36,39,1003,37,21,1,1
29,50,1018,26,85,1,1
35,61,1020,20,34,1,0
34,83,1014,30,6,1,1
23,89,1008,22,26,1,1
26,34,1016,44,49,1,1
34,55,1002,41,59,1,1
24,69,1009,15,24,0,0
31,69,1014,5,45,1,1
18,25,998,21,58,1,1
22,76,1018,15,1,1,0
29,62,1003,33,40,1,1
27,36,1019,22,7,0,0
38,41,1015,8,60,1,0
37,78,1003,14,28,1,1
25,44,1006,11,14,1,0
41,80,1008,17,41,1,1
37,38,999,27,40,0,1
30,83,1009,25,20,1,1
27,48,1015,5,24,1,0
19,74,1008,28,27,1,1
27,68,1002,18,11,0,0
37,91,1004,12,77,0,1
22,57,1006,33,37,0,1
32,94,1017,26,0,0,0
28,49,1014,13,45,0,0
21,33,995,41,33,0,1
30,69,1024,34,32,1,0
33,83,1024,36,46,0,0
19,84,1000,26,52,0,1
31,28,1002,35,91,1,1
34,92,1017,35,26,1,1
23,58,1003,32,5,0,0
25,25,1010,43,82,0,1
33,71,1010,12,5,0,0
21,46,1002,24,30,0,0
36,25,997,9,12,0,0
30,66,1023,31,15,0,0
19,64,997,30,93,0,1
37,88,996,5,47,0,1
33,42,1016,11,13,0,0
31,70,996,3,34,1,1
23,92,995,36,47,0,1
28,86,1013,5,85,1,1
27,59,1015,29,22,0,0
19,50,1011,44,96,0,1
39,90,1004,40,25,0,1
28,46,1018,30,9,0,0
38,85,1016,40,76,0,1
23,25,1019,29,85,0,0
22,42,1014,13,84,1,1
35,65,996,19,33,0,1
31,89,1024,29,26,0,0
29,25,995,42,61,0,1
33,29,1001,21,25,0,0
20,63,1008,15,19,0,0
26,87,1020,7,65,1,1
28,88,995,6,12,0,1
30,58,1018,10,89,0,0
39,49,1002,5,46,0,0
22,98,1003,37,0,1,1
28,65,1017,6,90,0,0
36,27,1002,37,54,1,1
26,98,1021,35,29,1,1
23,79,1014,38,80,0,1
39,46,998,19,91,0,1
40,42,1004,3,13,1,0
36,93,1020,33,73,0,1
24,67,1013,12,98,1,1
23,83,1007,31,51,0,1
35,99,1016,11,82,0,1
20,59,995,19,25,1,1
26,67,1012,33,37,1,1
34,80,1023,42,83,0,1
20,80,1006,36,61,0,1
39,52,999,21,34,0,1
19,30,1013,43,7,0,0
19,40,1015,25,24,0,0
26,54,1003,41,6,1,1
28,75,1002,16,10,1,1
30,98,1004,31,56,0,1
19,89,1002,32,47,0,1
28,65,1019,20,60,0,0
27,77,998,34,99,0,1
20,27,1008,6,96,0,0
23,26,1007,2,90,0,0
27,39,997,31,5,0,0
40,87,1003,38,69,1,1
26,40,1000,21,83,0,1
38,96,1014,25,46,0,1
34,64,1020,5,41,0,0
21,76,1016,26,67,0,1
20,44,1008,15,38,0,0
19,91,1006,40,11,0,1
20,55,1018,8,8,0,0
22,46,1003,17,63,0,1
26,36,1021,10,90,1,1
28,62,1003,4,55,0,1
36,73,996,31,79,0,1
33,64,999,9,53,0,1
19,62,1018,39,19,0,0
18,90,1014,20,15,0,0
41,44,1005,15,76,0,1
19,83,1010,29,42,1,1
20,51,1013,5,84,0,0
26,47,1017,14,59,0,0
35,36,1004,39,91,1,1
23,78,1018,21,11,1,0
39,59,1007,10,86,1,1
31,56,1021,41,57,1,1
27,88,1007,35,4,0,1
22,96,1012,26,17,1,1
37,44,1001,41,87,1,1
21,46,1019,22,81,0,0
26,33,1021,34,6,0,0
35,96,995,36,92,0,1
38,76,997,41,43,1,1
18,27,1015,13,7,0,0
32,35,1020,24,37,0,0
22,39,1023,44,51,1,1
36,78,1020,18,14,0,0
35,47,1010,21,24,0,0
18,52,1021,28,99,1,1
37,75,1020,22,42,0,0
30,49,1013,32,83,1,1
25,91,1005,28,36,0,1
23,94,1006,22,88,0,1
35,68,1001,6,22,0,0
20,93,1023,18,37,1,1
36,87,997,31,96,0,1
36,63,1020,33,27,0,0
33,37,1016,41,10,0,0
25,75,1000,17,29,0,1
31,78,1001,4,94,0,1
23,61,1009,5,41,0,0
37,46,998,13,72,0,1
22,43,1018,15,46,1,0
41,35,1007,11,92,0,1
39,83,995,33,17,1,1
35,75,1009,26,9,0,0
38,89,995,34,18,0,1
30,62,1001,44,66,0,1
23,27,1023,13,81,0,0
24,72,1020,17,44,0,0
21,74,1020,2,66,1,1
28,61,996,10,60,1,1
36,55,1015,18,80,1,1
24,89,1010,4,78,0,1
40,87,999,12,18,1,1
28,99,1023,10,24,0,0
30,89,1024,10,28,0,0
20,59,996,5,40,0,1
34,54,1017,31,10,1,0
31,29,1021,36,50,0,0
33,82,1000,38,6,0,1
27,57,1013,15,35,0,0
37,79,1024,27,94,1,1
36,49,1023,27,84,1,1
41,41,1024,5,54,0,0
26,64,1003,37,7,0,1
39,73,1000,27,41,1,1
29,43,1019,38,64,0,0
19,40,1003,8,76,0,1
27,36,996,29,4,0,0
32,35,996,16,50,1,1
38,55,1002,8,98,1,1
22,38,996,11,81,0,1
34,41,1018,23,88,0,0
40,58,999,34,4,1,1
20,87,1000,14,7,0,1
35,93,1000,32,1,1,1
33,34,1023,31,83,0,0
25,69,1019,37,70,0,1
37,57,1020,34,89,0,1
36,88,1000,17,11,1,1
29,44,1019,3,94,0,0
27,30,996,17,68,1,1
23,46,1016,2,99,1,1
29,87,1007,12,81,1,1
21,33,997,9,8,1,1
39,93,1017,17,4,1,0
24,27,1020,9,84,0,0
22,30,1024,28,85,1,1
41,67,1021,34,94,1,1
19,75,997,37,5,1,1
40,38,1003,16,24,1,1
39,95,1012,18,13,0,0
25,83,1001,10,11,0,0
18,39,1003,18,27,1,1
30,71,1015,6,6,0,0
36,56,1018,44,66,0,1
23,75,1010,9,52,1,1
33,34,1024,10,85,1,0
27,60,1004,28,78,1,1
37,70,1022,16,67,1,1
36,29,1012,18,54,1,1
21,76,1013,32,2,0,0
38,32,1018,6,63,0,0
18,82,1024,19,87,0,0
31,56,1021,40,40,0,0
31,72,1010,28,85,0,1
18,48,1020,43,94,0,1
30,55,1017,38,58,0,0
24,96,1012,28,8,1,1
39,99,1016,23,13,0,0
32,74,999,30,96,1,1
31,41,995,15,54,1,1
26,36,1020,3,14,0,0
38,65,1022,31,77,0,0
25,95,1011,23,89,1,1
25,46,1002,6,8,1,1
39,58,997,37,82,0,1
24,62,997,33,45,0,1
30,49,995,6,28,1,1
38,73,995,5,46,1,1
30,88,1008,33,97,1,1
27,61,997,44,33,0,1
20,69,1000,42,51,1,1
32,40,997,28,22,1,1
33,79,1000,28,46,0,1
20,60,1018,18,44,0,0
18,44,1000,6,63,0,1
35,77,995,39,51,0,1
27,49,1022,30,34,0,0
31,60,1001,11,45,0,1
33,72,1007,31,95,0,1
21,90,1023,8,55,0,0
40,57,1004,7,7,1,1
28,94,1002,17,16,0,1
25,82,1024,28,73,0,0
36,34,1011,31,8,0,0
19,51,1014,25,26,0,0
35,74,1005,42,75,1,1
25,77,1010,14,25,1,1
40,80,1015,22,7,0,0
35,26,1002,7,5,0,0
31,85,997,6,85,1,1
35,97,1019,30,32,0,0
25,37,1023,9,26,0,0
18,52,1015,30,92,1,1
26,85,1016,9,56,1,1
40,54,1009,15,88,0,1
33,42,1008,39,52,1,1
34,57,1007,8,63,1,1
41,61,1020,10,3,0,0
30,87,1002,37,7,0,1
33,50,1007,43,13,0,0
30,96,1018,6,52,0,0
30,26,1010,15,48,0,0
33,33,1001,3,74,1,1
31,64,1017,23,46,0,0
21,57,1001,44,17,0,1
22,29,1014,37,72,1,1
26,72,1014,10,84,0,1
29,34,1023,35,85,0,0
41,58,1015,43,39,1,1
27,50,1005,42,70,0,1
33,81,1013,16,61,0,1
20,69,1023,27,70,1,1
32,91,1000,30,62,0,1
21,71,999,7,82,0,1
23,60,1006,25,56,1,1
31,63,996,35,57,0,1
21,59,996,22,7,0,1
36,86,1024,21,51,0,0
37,70,1017,5,61,0,0
25,29,1012,26,80,0,0
27,45,998,20,22,0,0
21,59,1021,43,89,1,1
28,73,1020,42,76,0,1
34,95,1010,21,45,0,1
28,51,996,23,62,0,1
20,51,1001,36,22,0,1
41,26,1012,37,57,0,0
24,90,1009,32,45,0,1
22,77,1023,5,45,1,0
30,36,1022,18,49,1,0
40,33,1013,30,24,0,0
30,71,1006,43,2,1,1
35,34,998,29,56,0,1
35,73,999,21,73,0,1
39,45,995,17,34,1,1
29,37,1021,9,30,0,0
29,75,998,26,44,0,1
25,46,1000,12,70,0,1
25,58,1018,44,85,0,1
22,86,1024,39,29,1,1
37,49,1020,38,86,1,1
22,41,1012,36,93,0,1
21,65,998,25,2,0,1
28,85,1002,30,97,0,1
19,45,1019,22,61,0,0
22,65,1019,3,8,0,0
24,62,1014,16,27,1,1
39,75,1018,35,72,1,1
30,79,998,41,57,0,1
31,86,995,12,86,0,1
32,51,1015,11,79,0,0
19,59,1009,12,32,0,0
28,76,1013,40,86,0,1
25,90,1018,8,89,0,1
23,35,1014,37,11,1,0
26,47,1002,7,49,0,0
37,42,1021,34,92,0,0
29,82,1024,28,52,0,0
28,74,1016,43,58,0,1
31,37,1001,16,43,0,0
35,60,998,14,38,0,1
36,92,995,41,95,0,1
37,99,1015,31,94,0,1
34,65,1016,30,0,1,0
20,32,1002,9,5,1,0
22,94,1016,30,57,1,1
23,43,1022,35,57,0,0
30,28,1005,22,59,0,0
30,66,1020,32,48,1,1
20,63,1010,22,17,1,1
27,59,1020,12,57,0,0
23,70,1024,21,25,1,0
24,61,1000,24,46,0,1
32,50,1019,37,20,1,0
28,47,995,11,88,1,1
25,88,995,13,47,0,1
29,35,1010,9,50,0,0
34,92,1012,8,97,0,1
21,54,1020,13,74,0,0
28,97,1020,9,84,0,1
23,79,1012,7,20,0,0
41,72,1017,37,81,0,1
30,27,1021,13,83,1,0
22,75,1013,13,91,1,1
19,87,1015,5,53,0,0
39,30,1001,35,67,1,1
26,61,1011,39,77,0,1
19,84,1017,14,20,0,0
18,34,1002,14,62,0,1
41,91,1021,19,34,1,1
19,32,1022,22,45,0,0
33,70,1002,31,55,1,1
31,81,1006,24,11,1,1
29,63,1004,31,47,1,1
20,59,995,38,39,0,1
33,42,1012,15,95,0,0
27,26,1015,27,86,0,0
18,65,1019,5,20,0,0
41,28,998,4,54,0,0
23,56,1022,10,66,0,0
38,34,999,30,6,1,1
27,35,1015,41,57,1,1
29,92,1022,30,76,1,1
20,63,1016,18,91,0,1
33,93,1016,18,60,0,1
29,68,998,42,54,0,1
30,37,1007,31,17,0,0
34,34,1003,25,92,0,1
41,38,1023,8,88,0,0
41,98,1009,35,61,0,1
27,53,1020,16,91,0,0
41,66,1014,30,1,0,0
32,78,1004,31,8,1,1
25,82,995,14,5,1,1
19,98,1002,42,38,0,1
30,95,1013,2,44,1,1
38,81,1020,17,11,0,0
19,78,1021,26,82,0,0
29,48,1012,40,68,0,1
33,85,1010,18,3,1,1
22,93,1014,44,45,0,1
38,54,1011,34,86,0,1
27,63,1000,8,36,0,1
27,44,1020,10,69,1,0
38,31,1000,35,46,0,1
30,41,1013,44,65,0,1
29,37,1000,37,75,0,1
32,64,999,33,99,0,1
23,98,1020,38,14,0,0
26,79,1003,42,14,0,1
18,52,995,2,53,0,1
28,72,1021,6,73,0,0
28,50,1012,29,77,0,1
20,53,1006,6,31,1,1
24,45,1010,30,78,0,1
24,38,1003,11,88,0,1
26,40,1024,25,20,0,0
40,63,1014,8,6,0,0
20,82,1004,39,31,0,1
41,74,1003,42,1,1,1
18,46,1005,12,13,0,0
40,97,1021,19,60,0,0
20,92,1016,12,70,0,1
22,28,1007,3,64,1,1
40,28,1015,43,82,0,0
25,75,1003,10,22,0,0
29,34,1021,20,95,1,1
28,99,1020,17,28,1,1
18,30,1007,28,34,0,0
18,83,1008,44,45,0,1
27,26,1018,6,14,1,0
37,80,1018,36,87,0,1
35,51,1013,38,35,0,0
24,36,1006,17,47,1,1
18,56,1016,7,29,1,0
34,26,1010,13,11,1,0
24,94,1017,42,89,0,1
31,87,1002,17,45,0,1
35,73,1020,31,32,1,1
22,96,1012,42,10,0,1
28,71,1008,41,49,0,1
26,47,1023,8,14,0,0
38,61,1001,29,5,0,0
39,28,1009,36,57,0,0
22,26,1009,41,27,0,0
26,95,998,20,7,0,1
26,94,1004,29,44,0,1
30,27,1006,37,10,1,1
29,65,1002,42,76,0,1
26,34,1003,28,52,1,1
34,43,1004,24,99,1,1
19,43,1002,27,50,0,1
20,85,1024,19,16,1,0
33,32,1003,27,4,0,0
41,93,998,26,16,0,1
24,70,1009,7,31,0,0
27,64,1021,41,4,0,0
33,76,1005,40,88,0,1
19,31,1000,2,81,0,1
34,96,1014,36,41,1,1
18,40,1010,26,95,0,1
26,47,1024,33,87,1,1
28,44,1006,19,33,0,0
38,38,1020,14,89,0,0
40,46,1004,6,67,0,0
33,35,1001,34,98,1,1
40,91,1014,2,32,0,0
20,79,1007,39,30,0,1
41,76,1004,7,91,0,1
32,70,1006,11,29,0,0
31,87,1018,11,89,0,1
37,53,996,3,65,0,1
39,42,1007,18,29,0,0
31,53,1013,20,23,0,0
33,74,1003,43,53,1,1
22,47,1024,8,19,1,0
20,55,1001,2,55,0,1
18,94,1014,40,2,0,0
32,44,998,28,83,0,1
38,67,1014,6,19,1,0
27,87,1016,39,91,1,1
27,85,997,41,16,0,1
37,70,1018,30,89,1,1
29,50,995,33,74,0,1
25,49,1014,22,3,1,0
36,50,998,26,22,0,1
26,99,1023,21,8,0,0
34,65,1007,3,80,1,1
23,90,1024,34,68,0,0
35,83,998,28,77,0,1
41,96,1015,35,48,1,1
34,94,1000,20,0,0,1
22,92,1019,23,47,0,0
18,49,1004,19,54,0,1
41,73,1020,43,1,0,0
37,62,997,11,91,0,1
34,77,1006,24,27,0,1
23,44,1000,4,2,0,0
18,60,1006,27,36,0,1
27,68,1005,20,68,1,1
36,94,1018,40,82,0,1
29,35,1024,18,16,1,0
23,86,1002,12,12,0,0
34,52,1010,17,35,0,0
37,26,1007,3,68,0,0
33,48,1011,10,39,0,0
26,30,1013,34,18,0,0
41,85,1024,40,61,0,0
19,27,1000,29,76,0,1
26,91,1016,32,78,1,1
34,83,1023,12,60,0,0
20,74,995,9,61,1,1
34,96,1005,34,89,1,1
34,39,1023,31,49,0,0
29,26,1022,22,28,1,0
33,85,995,3,43,0,1
34,29,996,9,49,0,1
26,34,998,5,13,0,0
34,45,1015,14,96,0,0
33,69,1003,21,39,0,1
39,88,997,2,52,1,1
22,93,1005,26,59,1,1
29,81,1002,11,17,0,0
22,80,998,28,31,0,1
39,90,998,12,47,0,1
30,97,1004,28,65,1,1
29,36,997,27,78,0,1
30,59,1007,6,42,0,0
36,83,1017,13,95,1,1
34,88,1013,44,65,0,1
20,39,1012,3,4,0,0
23,66,1021,20,15,0,0
26,91,1011,31,26,1,1
35,63,1001,10,15,1,1
26,25,1006,36,83,1,1
24,61,999,21,4,0,0
37,29,1017,8,64,1,0
19,36,1004,26,95,1,1
28,55,1020,10,20,0,0
24,37,1014,14,51,0,0
31,72,1007,27,96,0,1
40,78,1021,16,2,1,0
25,42,1018,40,56,1,1
25,61,999,10,44,1,1
25,51,1009,32,76,0,1
22,66,1017,26,11,0,0
22,33,999,8,40,0,0
22,31,999,18,74,0,1
21,25,1020,2,77,0,0
26,89,1002,42,46,0,1
21,28,1004,3,93,1,1
35,54,1008,36,0,0,0
40,69,1002,23,48,1,1
33,87,1010,16,40,0,0
19,81,1004,13,81,0,1
21,63,1013,44,61,1,1
37,55,1011,32,41,0,0
33,44,1010,20,94,0,1
37,73,1009,27,34,0,0
29,48,1003,6,30,0,0
19,84,1007,12,72,1,1
40,71,1022,17,73,0,0
32,69,999,34,57,0,1
20,47,1004,33,47,1,1
21,78,1014,4,68,0,0
23,94,1017,31,38,1,1
38,69,999,23,51,1,1
35,74,1009,38,1,0,0
37,98,999,33,65,1,1
39,85,999,22,17,0,1
21,80,998,18,51,0,1
27,57,1016,19,26,0,0
27,28,1021,33,23,0,0
38,99,1002,2,1,1,1
37,66,1024,41,24,0,0
27,52,999,33,40,0,1
35,48,995,17,87,0,1
35,87,1000,23,64,0,1
30,70,1019,29,80,1,1
30,28,1009,42,59,0,1
37,31,1024,8,63,0,0
25,38,1019,23,22,0,0
38,48,1012,22,62,0,0
32,55,1020,5,3,1,0
36,50,1012,34,3,1,1
23,58,1024,35,1,1,0
34,45,1006,37,0,0,0
24,40,1011,7,96,1,1
30,33,997,29,63,1,1
40,89,1001,26,51,0,1
21,49,1010,41,68,0,1
37,27,995,26,79,0,1
21,88,1000,13,45,0,1
23,29,1023,3,2,1,0
29,74,1022,2,64,1,0
39,77,1003,2,14,0,0
21,34,1017,32,83,1,1
19,40,1009,42,41,1,1
19,91,1013,25,66,1,1
22,83,1023,32,75,1,1
21,55,995,8,89,0,1
19,57,1013,18,5,0,0
23,44,1004,43,62,0,1
35,96,1005,8,70,0,1
